ro_number,store_code,open_date,close_date,advisor_id,technician_id,pay_type,ro_type,labor_hours,labor_sales,parts_sales
916330,CR2,2026-01-07,2026-01-07,1030,1031,C,maintenance,0.3,51.02,45.12
916331,CR2,2026-01-07,2026-01-07,1030,1032,C,repair,2.0,339.07,409.47
916332,CR2,2026-01-07,2026-01-07,1028,1033,C,maintenance,0.5,82.29,100.32
916333,CR2,2026-01-07,2026-01-07,1029,1032,C,maintenance,1.6,272.78,233.94
916334,CR2,2026-01-07,2026-01-09,1028,1033,W,repair,1.1,149.55,136.55
916335,CR2,2026-01-07,2026-01-07,1030,1034,C,maintenance,1.0,160.35,171.95
916336,CR2,2026-01-07,2026-01-07,1029,1033,C,repair,0.5,79.72,102.39
916337,CR2,2026-01-07,2026-01-09,1028,1033,C,maintenance,1.2,194.17,119.81
916338,CR2,2026-01-07,2026-01-07,1030,1035,C,maintenance,2.1,333.94,309.50
916339,CR2,2026-01-07,2026-01-07,1030,1031,C,maintenance,1.6,252.83,184.97
916340,CR2,2026-01-07,2026-01-07,1030,1035,W,repair,3.3,426.58,549.30
916341,CR2,2026-01-07,2026-01-07,1028,1035,W,repair,1.1,150.60,106.34
916342,CR2,2026-01-07,2026-01-07,1030,1031,C,maintenance,1.3,228.50,151.39
916343,CR2,2026-01-07,2026-01-07,1030,1031,C,maintenance,1.7,283.72,241.55
916344,CR2,2026-01-07,2026-01-09,1029,1033,C,recall,1.8,286.28,353.03
916345,CR2,2026-01-07,2026-01-07,1029,1031,W,internal_recon,2.7,346.62,316.05
916346,CR3,2026-01-07,2026-01-07,1050,1054,C,repair,0.7,113.78,0.00
916347,CR3,2026-01-07,2026-01-07,1053,1054,I,repair,1.4,135.98,91.60
916348,CR3,2026-01-07,2026-01-07,1051,1054,C,repair,0.9,149.38,0.00
916349,CR3,2026-01-07,2026-01-07,1053,1058,W,maintenance,1.5,201.31,241.71
916350,CR3,2026-01-07,2026-01-07,1051,1055,C,repair,2.5,405.29,494.75
916351,CR3,2026-01-07,2026-01-09,1051,1061,C,recall,1.2,190.24,192.51
916352,CR3,2026-01-07,2026-01-07,1050,1056,C,maintenance,2.0,319.99,0.00
916353,CR3,2026-01-07,2026-01-07,1052,1062,I,internal_recon,2.1,208.77,125.27
916354,CR3,2026-01-07,2026-01-07,1053,1054,C,maintenance,2.6,430.98,351.33
916355,CR3,2026-01-07,2026-01-08,1051,1058,W,maintenance,0.6,79.20,90.15
916356,CR3,2026-01-07,2026-01-07,1053,1062,W,maintenance,2.7,368.39,266.12
916357,CR3,2026-01-07,2026-01-07,1049,1062,C,maintenance,2.0,332.53,409.27
916358,CR3,2026-01-07,2026-01-07,1052,1062,W,repair,1.4,181.90,203.75
916359,CR3,2026-01-07,2026-01-07,1050,1057,C,maintenance,2.4,416.22,482.76
916360,CR3,2026-01-07,2026-01-08,1052,1061,W,recall,2.1,287.13,317.01
916361,CR3,2026-01-07,2026-01-08,1052,1060,W,repair,2.4,336.50,324.36
916362,CR3,2026-01-07,2026-01-07,1052,1056,C,maintenance,2.4,412.86,332.17
916363,CR3,2026-01-07,2026-01-07,1049,1058,C,internal_recon,2.4,383.14,283.85
916364,CR3,2026-01-07,2026-01-07,1052,1061,I,internal_recon,2.6,239.28,276.78
916365,CR3,2026-01-07,2026-01-07,1050,1062,W,repair,3.4,443.40,350.10
916366,CR3,2026-01-07,2026-01-07,1051,1061,C,recall,2.5,400.76,319.49
916367,CR3,2026-01-07,2026-01-07,1051,1059,C,maintenance,1.6,269.57,169.17
916368,CR3,2026-01-07,2026-01-07,1052,1057,W,maintenance,1.6,206.41,202.12
916369,CR3,2026-01-07,2026-01-07,1049,1058,C,internal_recon,1.4,235.83,210.59
916370,CR3,2026-01-07,2026-01-07,1049,1058,C,repair,1.4,243.03,174.07
916371,CR3,2026-01-07,2026-01-07,1049,1061,C,repair,2.9,492.73,521.50
916372,CR3,2026-01-07,2026-01-07,1051,1056,I,repair,0.3,27.38,27.19
916373,CR3,2026-01-07,2026-01-08,1051,1054,W,maintenance,1.0,134.33,130.16
916374,CR3,2026-01-07,2026-01-07,1051,1060,W,maintenance,3.0,415.50,471.82
916375,CR3,2026-01-07,2026-01-07,1052,1054,C,repair,1.7,271.13,334.24
916376,CR3,2026-01-07,2026-01-08,1049,1055,C,maintenance,2.3,394.65,432.89
916377,CR3,2026-01-07,2026-01-07,1049,1057,C,internal_recon,1.8,314.79,402.59
916378,CR3,2026-01-07,2026-01-07,1052,1060,I,internal_recon,0.9,84.00,99.27
916379,CR3,2026-01-07,2026-01-07,1050,1055,C,maintenance,1.4,245.34,219.66
916380,CR3,2026-01-07,2026-01-07,1051,1054,W,maintenance,2.7,348.97,416.20
916381,CR3,2026-01-07,2026-01-08,1052,1055,I,internal_recon,1.9,169.32,135.08
916382,CR3,2026-01-07,2026-01-07,1051,1055,I,internal_recon,0.9,91.62,117.27
916383,CR3,2026-01-07,2026-01-12,1052,1055,C,repair,1.4,236.16,0.00
916384,CR3,2026-01-07,2026-01-07,1050,1059,C,maintenance,0.8,137.41,0.00
916385,CR3,2026-01-07,2026-01-09,1050,1057,C,repair,1.2,189.73,175.96
916386,CR3,2026-01-07,2026-01-09,1050,1054,C,repair,2.4,415.47,366.74
916387,CR3,2026-01-07,2026-01-07,1049,1059,C,repair,2.1,368.92,428.91
916388,CR3,2026-01-07,2026-01-09,1051,1062,C,maintenance,2.0,321.21,375.17
916389,CR3,2026-01-07,2026-01-07,1052,1054,C,maintenance,0.9,147.62,158.27
916390,CR3,2026-01-07,2026-01-07,1052,1054,C,maintenance,2.6,444.52,461.53
916391,CR3,2026-01-07,2026-01-07,1052,1060,C,internal_recon,2.0,344.06,0.00
916392,CR3,2026-01-07,2026-01-07,1049,1060,W,maintenance,0.6,77.21,97.76
916393,CR4,2026-01-07,2026-01-07,1074,1078,C,maintenance,3.2,511.54,328.73
916394,CR4,2026-01-07,2026-01-08,1077,1083,C,maintenance,1.7,273.01,197.08
916395,CR4,2026-01-07,2026-01-07,1077,1078,C,maintenance,1.4,242.27,266.29
916396,CR4,2026-01-07,2026-01-07,1077,1081,C,maintenance,0.3,51.10,38.11
916397,CR4,2026-01-07,2026-01-07,1074,1084,W,internal_recon,1.3,169.22,202.90
916398,CR4,2026-01-07,2026-01-07,1074,1084,C,maintenance,0.6,100.93,81.94
916399,CR4,2026-01-07,2026-01-08,1077,1080,C,maintenance,1.2,195.47,131.12
916400,CR4,2026-01-07,2026-01-08,1077,1081,W,maintenance,4.0,539.78,544.98
916401,CR4,2026-01-07,2026-01-07,1077,1083,C,repair,1.9,318.11,322.71
916402,CR4,2026-01-07,2026-01-07,1077,1081,C,maintenance,0.6,98.75,81.80
916403,CR4,2026-01-07,2026-01-07,1077,1079,W,maintenance,1.2,168.30,123.25
916404,CR4,2026-01-07,2026-01-07,1074,1084,W,maintenance,0.3,42.30,31.89
916405,CR4,2026-01-07,2026-01-08,1076,1081,W,maintenance,1.9,265.51,316.45
916406,CR4,2026-01-07,2026-01-07,1077,1079,C,maintenance,1.9,317.11,202.95
916407,CR4,2026-01-07,2026-01-07,1076,1080,W,repair,2.1,293.51,317.45
916408,CR4,2026-01-07,2026-01-07,1075,1082,C,maintenance,2.3,401.43,314.73
916409,CR4,2026-01-07,2026-01-07,1075,1078,C,recall,0.4,66.24,59.11
916410,CR4,2026-01-07,2026-01-07,1076,1078,C,maintenance,0.7,115.16,74.95
916411,CR4,2026-01-07,2026-01-07,1075,1082,C,maintenance,3.2,555.58,0.00
916412,CR4,2026-01-07,2026-01-07,1075,1078,C,repair,1.7,271.92,192.45
916413,CR4,2026-01-07,2026-01-07,1076,1080,W,repair,1.8,247.02,296.32
916414,CR4,2026-01-07,2026-01-07,1075,1082,C,maintenance,1.5,252.91,167.03
916415,CR4,2026-01-07,2026-01-07,1076,1083,W,recall,3.0,393.14,298.93
916416,CR4,2026-01-07,2026-01-07,1076,1084,C,repair,1.8,316.54,407.52
916417,CR4,2026-01-07,2026-01-08,1077,1082,C,repair,1.2,203.24,133.07
916418,CR4,2026-01-07,2026-01-12,1076,1082,C,internal_recon,0.3,47.45,36.26
916419,CR4,2026-01-07,2026-01-07,1075,1078,I,internal_recon,2.1,200.73,187.99
916420,CR4,2026-01-07,2026-01-07,1077,1084,W,repair,2.3,320.06,370.85
916421,CR4,2026-01-07,2026-01-07,1077,1081,C,maintenance,1.2,198.12,252.97
916422,CR4,2026-01-07,2026-01-07,1075,1078,C,repair,1.2,204.81,140.48
916423,CR4,2026-01-07,2026-01-07,1075,1083,C,maintenance,1.6,261.34,257.01
916424,CR4,2026-01-07,2026-01-08,1074,1078,I,internal_recon,1.8,161.95,163.83
916425,CR4,2026-01-07,2026-01-07,1074,1084,C,maintenance,1.7,289.10,335.77
916426,CR4,2026-01-07,2026-01-07,1075,1083,C,internal_recon,2.9,494.35,489.16
916427,CR4,2026-01-07,2026-01-07,1074,1084,C,maintenance,1.3,226.02,141.34
916428,CR4,2026-01-07,2026-01-07,1074,1082,C,maintenance,0.5,81.47,104.71
916429,CR4,2026-01-07,2026-01-07,1074,1078,C,maintenance,1.2,195.11,153.34
916430,CR4,2026-01-07,2026-01-07,1077,1079,C,maintenance,1.5,240.16,203.60
916431,CR4,2026-01-07,2026-01-07,1075,1078,C,repair,0.9,149.64,161.32
916432,CR4,2026-01-07,2026-01-07,1075,1082,C,maintenance,1.3,225.05,138.72
916433,CR4,2026-01-07,2026-01-09,1075,1078,C,maintenance,2.0,334.93,268.50
916434,CR4,2026-01-07,2026-01-08,1074,1079,C,maintenance,0.3,52.59,50.91
916435,CR4,2026-01-07,2026-01-07,1077,1081,C,repair,3.5,596.20,547.62
916436,CR4,2026-01-07,2026-01-07,1075,1078,C,maintenance,0.7,122.30,0.00
916437,CR4,2026-01-07,2026-01-07,1075,1081,C,maintenance,2.3,370.46,469.33
916438,CR4,2026-01-07,2026-01-07,1075,1080,C,maintenance,2.0,324.55,288.84
916439,CR1,2026-01-08,2026-01-08,1011,1016,W,maintenance,2.9,397.14,427.61
916440,CR1,2026-01-08,2026-01-08,1009,1017,C,internal_recon,2.4,392.36,325.63
916441,CR1,2026-01-08,2026-01-08,1012,1015,C,repair,1.9,312.96,326.34
916442,CR1,2026-01-08,2026-01-10,1012,1017,C,maintenance,2.4,381.34,0.00
916443,CR1,2026-01-08,2026-01-08,1012,1018,I,internal_recon,1.4,126.34,148.47
916444,CR1,2026-01-08,2026-01-10,1011,1014,I,repair,1.4,138.97,0.00
916445,CR1,2026-01-08,2026-01-08,1012,1017,W,repair,2.3,310.28,347.82
916446,CR1,2026-01-08,2026-01-08,1011,1019,W,internal_recon,1.3,173.20,119.23
916447,CR1,2026-01-08,2026-01-08,1011,1019,C,recall,1.2,208.28,0.00
916448,CR1,2026-01-08,2026-01-08,1010,1015,W,recall,1.3,179.20,108.24
916449,CR1,2026-01-08,2026-01-08,1010,1019,C,repair,0.5,81.13,50.95
916450,CR1,2026-01-08,2026-01-08,1009,1019,C,maintenance,0.5,81.28,56.21
916451,CR1,2026-01-08,2026-01-08,1012,1014,C,repair,1.4,230.00,279.14
916452,CR1,2026-01-08,2026-01-10,1012,1016,C,maintenance,1.5,254.06,196.63
916453,CR1,2026-01-08,2026-01-10,1012,1016,C,maintenance,1.6,277.96,348.13
916454,CR1,2026-01-08,2026-01-08,1012,1014,W,repair,2.9,393.14,0.00
916455,CR1,2026-01-08,2026-01-08,1011,1016,C,maintenance,1.2,197.52,225.73
916456,CR1,2026-01-08,2026-01-08,1009,1016,C,maintenance,1.7,279.77,210.86
916457,CR1,2026-01-08,2026-01-08,1010,1014,C,repair,2.0,330.99,356.48
916458,CR1,2026-01-08,2026-01-13,1009,1013,C,maintenance,2.0,350.95,262.50
916459,CR1,2026-01-08,2026-01-08,1009,1016,C,internal_recon,1.7,298.14,286.69
916460,CR1,2026-01-08,2026-01-08,1009,1016,I,internal_recon,0.4,39.84,0.00
916461,CR1,2026-01-08,2026-01-09,1009,1015,C,repair,2.0,334.86,388.15
916462,CR1,2026-01-08,2026-01-08,1009,1013,I,internal_recon,1.6,147.86,108.92
916463,CR1,2026-01-08,2026-01-10,1012,1017,W,maintenance,1.4,198.76,186.69
916464,CR1,2026-01-08,2026-01-09,1012,1016,C,repair,2.4,382.81,425.08
916465,CR1,2026-01-08,2026-01-08,1011,1014,I,internal_recon,1.4,139.31,0.00
916466,CR1,2026-01-08,2026-01-13,1012,1016,C,recall,1.6,256.49,282.62
916467,CR1,2026-01-08,2026-01-08,1010,1013,C,internal_recon,1.9,321.06,242.61
916468,CR1,2026-01-08,2026-01-08,1010,1014,I,internal_recon,1.6,160.92,0.00
916469,CR1,2026-01-08,2026-01-08,1009,1013,W,recall,0.8,106.07,71.09
916470,CR1,2026-01-08,2026-01-08,1012,1017,W,maintenance,1.6,207.50,160.41
916471,CR1,2026-01-08,2026-01-08,1012,1014,W,maintenance,3.2,442.95,286.51
916472,CR1,2026-01-08,2026-01-08,1012,1016,C,maintenance,1.9,330.87,289.43
916473,CR1,2026-01-08,2026-01-08,1010,1016,C,maintenance,2.7,459.46,368.69
916474,CR1,2026-01-08,2026-01-08,1009,1017,C,maintenance,3.1,492.85,371.00
916475,CR1,2026-01-08,2026-01-09,1009,1015,C,maintenance,1.9,306.78,218.49
916476,CR1,2026-01-08,2026-01-08,1012,1018,I,internal_recon,2.2,207.95,145.75
916477,CR1,2026-01-08,2026-01-08,1009,1014,C,maintenance,1.6,265.00,291.17
916478,CR1,2026-01-08,2026-01-08,1010,1018,C,maintenance,1.9,320.82,298.29
916479,CR1,2026-01-08,2026-01-08,1012,1018,C,maintenance,1.4,222.54,0.00
916480,CR1,2026-01-08,2026-01-09,1010,1019,C,repair,1.4,232.88,292.83
916481,CR1,2026-01-08,2026-01-08,1009,1018,I,internal_recon,1.4,123.66,74.37
916482,CR2,2026-01-08,2026-01-08,1029,1034,C,repair,1.6,266.03,310.82
916483,CR2,2026-01-08,2026-01-09,1029,1033,C,internal_recon,1.7,272.40,221.46
916484,CR2,2026-01-08,2026-01-08,1028,1033,C,repair,2.6,416.06,264.43
916485,CR2,2026-01-08,2026-01-13,1029,1033,C,maintenance,3.3,572.50,483.67
916486,CR2,2026-01-08,2026-01-08,1028,1032,I,internal_recon,2.4,217.82,194.12
916487,CR2,2026-01-08,2026-01-08,1030,1033,C,recall,2.1,355.88,390.69
916488,CR2,2026-01-08,2026-01-08,1028,1032,C,internal_recon,0.7,113.15,0.00
916489,CR2,2026-01-08,2026-01-08,1029,1035,C,maintenance,1.8,293.66,369.29
916490,CR2,2026-01-08,2026-01-08,1028,1034,C,maintenance,1.2,189.96,237.32
916491,CR2,2026-01-08,2026-01-08,1030,1032,C,repair,2.5,406.85,286.66
916492,CR2,2026-01-08,2026-01-08,1029,1034,C,maintenance,2.8,475.34,290.25
916493,CR2,2026-01-08,2026-01-13,1030,1031,W,repair,1.6,215.24,138.26
916494,CR2,2026-01-08,2026-01-08,1029,1035,C,repair,1.3,209.44,187.29
916495,CR2,2026-01-08,2026-01-08,1028,1035,W,recall,0.8,105.05,125.78
916496,CR2,2026-01-08,2026-01-08,1030,1031,I,internal_recon,1.9,188.35,154.17
916497,CR2,2026-01-08,2026-01-09,1028,1031,C,maintenance,1.9,327.14,292.95
916498,CR2,2026-01-08,2026-01-10,1028,1035,C,maintenance,2.2,372.73,319.11
916499,CR2,2026-01-08,2026-01-13,1029,1031,C,repair,2.5,405.02,468.76
916500,CR2,2026-01-08,2026-01-09,1028,1033,C,internal_recon,2.3,374.23,331.55
916501,CR2,2026-01-08,2026-01-08,1028,1033,C,maintenance,1.9,318.17,313.43
916502,CR2,2026-01-08,2026-01-08,1030,1033,C,repair,1.7,283.61,187.60
916503,CR2,2026-01-08,2026-01-08,1028,1032,C,maintenance,0.7,116.72,94.99
916504,CR3,2026-01-08,2026-01-08,1049,1055,C,maintenance,2.3,390.28,243.62
916505,CR3,2026-01-08,2026-01-08,1050,1062,C,maintenance,2.6,436.35,538.23
916506,CR3,2026-01-08,2026-01-08,1052,1054,C,repair,1.0,174.74,194.51
916507,CR3,2026-01-08,2026-01-08,1051,1056,C,maintenance,1.3,215.45,176.99
916508,CR3,2026-01-08,2026-01-08,1053,1057,C,maintenance,0.9,143.42,152.56
916509,CR3,2026-01-08,2026-01-08,1051,1062,C,repair,2.8,446.78,374.24
916510,CR3,2026-01-08,2026-01-08,1052,1054,C,repair,2.1,358.37,431.59
916511,CR3,2026-01-08,2026-01-08,1049,1056,I,internal_recon,1.6,147.25,139.86
916512,CR3,2026-01-08,2026-01-08,1052,1054,C,recall,2.6,433.99,261.37
916513,CR3,2026-01-08,2026-01-08,1051,1061,C,repair,2.0,333.06,264.11
916514,CR3,2026-01-08,2026-01-08,1052,1055,C,repair,1.7,272.58,171.62
916515,CR3,2026-01-08,2026-01-08,1051,1060,I,internal_recon,1.0,90.09,88.21
916516,CR3,2026-01-08,2026-01-08,1051,1060,C,maintenance,0.6,104.89,90.73
916517,CR3,2026-01-08,2026-01-08,1053,1057,C,recall,3.1,505.10,376.84
916518,CR3,2026-01-08,2026-01-08,1053,1058,C,recall,0.5,83.76,69.69
916519,CR3,2026-01-08,2026-01-09,1053,1058,C,repair,0.4,68.99,41.93
916520,CR3,2026-01-08,2026-01-09,1051,1059,C,maintenance,0.5,85.95,92.75
916521,CR3,2026-01-08,2026-01-08,1051,1054,C,repair,1.7,295.89,0.00
916522,CR3,2026-01-08,2026-01-08,1052,1057,W,maintenance,2.7,375.58,436.58
916523,CR3,2026-01-08,2026-01-08,1053,1059,W,repair,2.8,369.40,440.06
916524,CR3,2026-01-08,2026-01-08,1051,1062,C,repair,0.6,98.21,0.00
916525,CR3,2026-01-08,2026-01-08,1050,1062,W,maintenance,2.9,388.60,362.42
916526,CR3,2026-01-08,2026-01-08,1053,1057,C,repair,1.2,191.67,191.88
916527,CR3,2026-01-08,2026-01-08,1053,1062,C,repair,2.1,335.46,276.12
916528,CR3,2026-01-08,2026-01-08,1053,1060,C,maintenance,1.9,318.04,294.61
916529,CR3,2026-01-08,2026-01-08,1051,1056,I,internal_recon,1.5,139.44,147.78
916530,CR3,2026-01-08,2026-01-08,1051,1056,W,repair,1.4,194.72,143.01
916531,CR3,2026-01-08,2026-01-08,1049,1054,C,repair,1.7,275.67,0.00
916532,CR3,2026-01-08,2026-01-08,1052,1055,C,internal_recon,0.3,50.35,56.40
916533,CR3,2026-01-08,2026-01-08,1051,1058,W,recall,2.3,317.12,369.69
916534,CR3,2026-01-08,2026-01-08,1050,1058,W,maintenance,2.0,279.88,217.13
916535,CR3,2026-01-08,2026-01-10,1051,1055,C,maintenance,2.0,317.88,254.76
916536,CR3,2026-01-08,2026-01-09,1053,1056,C,maintenance,1.8,300.20,267.26
916537,CR3,2026-01-08,2026-01-09,1052,1062,C,maintenance,2.7,435.69,391.38
916538,CR3,2026-01-08,2026-01-08,1051,1056,C,maintenance,2.4,397.97,300.00
916539,CR3,2026-01-08,2026-01-08,1053,1060,W,maintenance,1.1,152.60,163.20
916540,CR3,2026-01-08,2026-01-13,1051,1059,C,maintenance,1.4,232.99,246.69
916541,CR3,2026-01-08,2026-01-08,1053,1058,W,repair,2.2,297.59,179.12
916542,CR3,2026-01-08,2026-01-08,1050,1061,C,maintenance,2.6,416.58,357.64
916543,CR3,2026-01-08,2026-01-13,1053,1061,C,maintenance,3.1,509.66,648.08
916544,CR3,2026-01-08,2026-01-08,1051,1056,I,internal_recon,2.0,178.44,176.27
916545,CR3,2026-01-08,2026-01-09,1050,1062,W,maintenance,0.8,110.67,125.06
916546,CR3,2026-01-08,2026-01-08,1053,1057,W,maintenance,1.4,197.43,239.03
916547,CR3,2026-01-08,2026-01-08,1049,1062,C,repair,1.3,209.50,204.09
916548,CR3,2026-01-08,2026-01-08,1049,1058,C,maintenance,0.7,114.34,136.83
916549,CR3,2026-01-08,2026-01-08,1050,1060,C,repair,1.2,208.51,212.45
916550,CR3,2026-01-08,2026-01-10,1050,1062,W,maintenance,2.1,273.16,270.93
916551,CR3,2026-01-08,2026-01-08,1050,1054,C,repair,0.3,51.01,48.26
916552,CR3,2026-01-08,2026-01-08,1049,1061,I,internal_recon,1.7,154.69,171.10
916553,CR3,2026-01-08,2026-01-08,1051,1054,C,repair,2.2,361.52,329.32
916554,CR3,2026-01-08,2026-01-08,1052,1059,C,maintenance,2.8,470.24,288.54
916555,CR3,2026-01-08,2026-01-08,1049,1054,C,maintenance,1.7,289.70,334.21
916556,CR3,2026-01-08,2026-01-09,1049,1062,C,repair,2.5,397.72,0.00
916557,CR3,2026-01-08,2026-01-08,1053,1062,I,repair,2.2,218.68,230.98
916558,CR3,2026-01-08,2026-01-08,1051,1059,C,recall,2.4,403.03,264.66
916559,CR3,2026-01-08,2026-01-08,1052,1057,C,maintenance,0.7,120.33,131.05
916560,CR3,2026-01-08,2026-01-08,1049,1059,C,repair,1.0,164.03,120.70
916561,CR3,2026-01-08,2026-01-08,1053,1060,I,internal_recon,1.0,93.35,91.75
916562,CR3,2026-01-08,2026-01-08,1053,1062,W,maintenance,0.9,117.83,114.17
916563,CR3,2026-01-08,2026-01-08,1049,1055,C,maintenance,1.9,322.12,360.44
916564,CR3,2026-01-08,2026-01-10,1053,1061,C,repair,3.4,553.65,453.79
916565,CR3,2026-01-08,2026-01-08,1049,1058,C,internal_recon,0.6,103.78,0.00
916566,CR3,2026-01-08,2026-01-08,1053,1056,C,maintenance,2.3,390.19,426.46
916567,CR4,2026-01-08,2026-01-10,1076,1084,C,repair,1.9,319.18,265.92
916568,CR4,2026-01-08,2026-01-08,1074,1081,C,maintenance,1.4,239.51,161.82
916569,CR4,2026-01-08,2026-01-08,1077,1079,W,recall,0.9,116.66,106.79
916570,CR4,2026-01-08,2026-01-08,1074,1080,C,maintenance,1.6,273.65,204.46
916571,CR4,2026-01-08,2026-01-08,1075,1082,C,repair,2.2,373.29,0.00
916572,CR4,2026-01-08,2026-01-08,1074,1078,W,repair,0.8,107.43,86.76
916573,CR4,2026-01-08,2026-01-08,1074,1078,I,repair,2.7,258.53,214.53
916574,CR4,2026-01-08,2026-01-08,1074,1082,C,maintenance,1.8,287.74,212.26
916575,CR4,2026-01-08,2026-01-08,1076,1079,C,recall,2.1,333.67,297.52
916576,CR4,2026-01-08,2026-01-08,1074,1078,W,maintenance,1.1,147.65,0.00
916577,CR4,2026-01-08,2026-01-08,1074,1078,C,maintenance,3.9,665.99,566.96
916578,CR4,2026-01-08,2026-01-08,1074,1081,C,maintenance,1.7,284.33,246.66
916579,CR4,2026-01-08,2026-01-08,1076,1083,C,repair,1.6,254.71,234.80
916580,CR4,2026-01-08,2026-01-08,1075,1078,W,maintenance,1.4,182.73,237.45
916581,CR4,2026-01-08,2026-01-08,1077,1083,I,internal_recon,1.6,160.59,117.74
916582,CR4,2026-01-08,2026-01-08,1077,1080,C,maintenance,0.3,49.58,34.41
916583,CR4,2026-01-08,2026-01-08,1074,1081,C,repair,0.9,150.88,151.47
916584,CR4,2026-01-08,2026-01-08,1077,1084,C,maintenance,1.8,301.39,367.37
916585,CR4,2026-01-08,2026-01-13,1075,1080,C,maintenance,1.3,209.63,168.37
916586,CR4,2026-01-08,2026-01-09,1077,1084,W,maintenance,2.6,349.74,225.09
916587,CR4,2026-01-08,2026-01-08,1075,1080,W,maintenance,1.5,196.45,223.74
916588,CR4,2026-01-08,2026-01-08,1076,1084,C,repair,1.2,209.35,184.28
916589,CR4,2026-01-08,2026-01-08,1076,1082,C,internal_recon,1.1,185.78,157.13
916590,CR4,2026-01-08,2026-01-08,1075,1083,W,repair,2.6,364.16,385.16
916591,CR4,2026-01-08,2026-01-08,1074,1078,C,maintenance,1.8,292.44,320.18
916592,CR4,2026-01-08,2026-01-10,1075,1080,C,maintenance,1.3,217.24,201.63
916593,CR4,2026-01-08,2026-01-08,1077,1080,W,maintenance,1.1,141.45,132.60
916594,CR4,2026-01-08,2026-01-08,1076,1078,C,repair,2.4,417.58,293.26
916595,CR4,2026-01-08,2026-01-13,1075,1082,I,internal_recon,2.6,242.66,285.28
916596,CR4,2026-01-08,2026-01-08,1074,1084,C,maintenance,1.3,212.00,173.39
916597,CR4,2026-01-08,2026-01-09,1074,1084,C,repair,0.3,48.52,0.00
916598,CR4,2026-01-08,2026-01-08,1074,1084,C,internal_recon,1.1,181.21,141.36
916599,CR4,2026-01-08,2026-01-08,1074,1078,C,recall,2.3,383.62,286.20
916600,CR4,2026-01-08,2026-01-08,1077,1084,I,repair,3.2,315.27,199.35
916601,CR4,2026-01-08,2026-01-08,1074,1083,C,maintenance,2.5,430.76,349.49
916602,CR4,2026-01-08,2026-01-08,1075,1084,W,maintenance,1.1,148.02,154.49
916603,CR4,2026-01-08,2026-01-08,1075,1081,C,internal_recon,2.4,398.32,415.14
916604,CR4,2026-01-08,2026-01-08,1075,1082,W,maintenance,1.1,142.73,86.45
916605,CR4,2026-01-08,2026-01-09,1075,1081,W,maintenance,1.1,145.62,98.58
916606,CR4,2026-01-08,2026-01-08,1077,1081,W,maintenance,2.4,335.64,0.00
916607,CR4,2026-01-08,2026-01-08,1074,1080,C,maintenance,1.5,251.51,170.05
916608,CR4,2026-01-08,2026-01-08,1075,1084,C,maintenance,1.3,226.47,241.98
916609,CR4,2026-01-08,2026-01-08,1076,1083,C,maintenance,1.0,159.03,155.83
916610,CR4,2026-01-08,2026-01-08,1076,1082,W,maintenance,1.1,152.94,191.41
916611,CR4,2026-01-08,2026-01-08,1076,1084,C,recall,1.7,278.62,339.56
916612,CR4,2026-01-08,2026-01-08,1077,1083,C,repair,0.9,144.24,0.00
916613,CR1,2026-01-09,2026-01-09,1011,1019,W,recall,1.7,219.53,238.62
916614,CR1,2026-01-09,2026-01-09,1010,1013,C,internal_recon,1.9,311.08,299.52
916615,CR1,2026-01-09,2026-01-09,1012,1017,C,maintenance,1.8,295.80,275.03
916616,CR1,2026-01-09,2026-01-14,1009,1015,C,repair,0.3,51.11,0.00
916617,CR1,2026-01-09,2026-01-09,1012,1013,W,maintenance,1.4,184.17,236.34
916618,CR1,2026-01-09,2026-01-09,1010,1017,C,internal_recon,2.2,383.34,322.03
916619,CR1,2026-01-09,2026-01-09,1011,1017,C,maintenance,1.9,303.15,222.03
916620,CR1,2026-01-09,2026-01-09,1009,1017,W,maintenance,1.1,153.18,196.77
916621,CR1,2026-01-09,2026-01-09,1009,1017,C,recall,1.7,298.25,301.74
916622,CR1,2026-01-09,2026-01-10,1011,1018,C,maintenance,2.3,385.36,478.12
916623,CR1,2026-01-09,2026-01-09,1010,1019,W,maintenance,2.7,374.34,414.94
916624,CR1,2026-01-09,2026-01-11,1011,1014,I,internal_recon,2.1,184.94,163.14
916625,CR1,2026-01-09,2026-01-09,1011,1015,W,maintenance,2.6,341.37,225.70
916626,CR1,2026-01-09,2026-01-09,1011,1013,C,repair,1.3,217.08,272.71
916627,CR1,2026-01-09,2026-01-09,1009,1018,C,maintenance,2.6,455.83,324.54
916628,CR1,2026-01-09,2026-01-09,1009,1013,W,repair,1.8,241.80,303.86
