deal_number,store_code,deal_date,deal_type,sale_type,status,new_used,stock_number,model_year,make,model,front_gross,fi_gross,doc_fee,gap_attached,gap_gross,vsc_attached,vsc_gross,lender_type,term_months,financed,has_trade,days_in_stock_at_sale,salesperson_id,fi_manager_id
506096,CR2,2026-04-18,R,R,F,U,210926,2020,Toyota,Truck,1968.66,2794.34,699.00,0,0.00,1,1801.54,captive,72,1,0,82,1027,1037
506097,CR2,2026-04-18,R,R,F,N,211106,2026,Kia,Sportage,402.66,3007.44,699.00,0,0.00,1,2055.33,captive,72,1,0,47,1027,1037
506098,CR2,2026-04-18,R,W,F,U,211005,2023,GMC,SUV,-968.62,0.00,0.00,0,0.00,0,0.00,none,,0,0,67,1025,1037
506099,CR3,2026-04-18,R,R,F,U,312226,2023,Nissan,Sedan,5372.44,1909.26,899.00,0,0.00,1,1438.33,captive,75,1,0,26,1047,1064
506100,CR3,2026-04-18,R,R,F,U,311895,2025,Toyota,SUV,2920.09,1191.08,899.00,1,569.68,0,0.00,captive,72,1,0,64,1043,1063
506101,CR3,2026-04-18,R,R,F,N,311678,2026,Ford,Super Duty,891.99,767.24,699.00,0,0.00,0,0.00,captive,75,1,0,88,1047,1063
506102,CR3,2026-04-18,R,R,F,N,311793,2026,Ford,F-150,3205.28,286.52,899.00,0,0.00,0,0.00,cash,,0,1,75,1038,1064
506103,CR3,2026-04-18,R,R,F,U,311669,2020,Nissan,Truck,2097.60,2415.74,899.00,1,817.77,1,1125.30,outside,60,1,0,89,1041,1063
506104,CR3,2026-04-18,R,R,F,U,312440,2020,Hyundai,Sonata,2533.11,2529.91,799.00,1,582.93,1,1043.42,captive,72,1,0,3,1043,1063
506105,CR3,2026-04-18,R,R,F,U,311714,2022,Honda,Truck,1480.28,1441.60,799.00,1,813.74,0,0.00,outside,75,1,0,85,1040,1064
506106,CR3,2026-04-18,R,R,F,U,312151,2019,Ford,Bronco,3700.37,117.37,699.00,0,0.00,0,0.00,captive,60,1,0,35,1048,1063
506107,CR3,2026-04-18,R,R,F,N,312412,2026,Ford,F-150,2657.01,1372.60,699.00,0,0.00,1,1348.98,cash,,0,1,7,1042,1063
506108,CR3,2026-04-18,R,R,F,N,312171,2026,Ford,Maverick,2377.46,920.87,799.00,0,0.00,0,0.00,outside,72,1,0,32,1042,1064
506109,CR3,2026-04-18,R,R,F,N,312292,2026,Ford,Mustang,2239.67,446.39,699.00,0,0.00,0,0.00,outside,60,1,0,19,1040,1063
506110,CR3,2026-04-18,R,R,F,U,311614,2023,Honda,Truck,1896.54,2535.69,699.00,0,0.00,1,1427.73,captive,66,1,0,95,1045,1063
506111,CR3,2026-04-18,R,R,F,U,311654,2019,Jeep,Truck,2668.16,3126.13,799.00,1,651.13,1,1648.03,outside,84,1,1,91,1042,1064
506112,CR3,2026-04-18,R,R,F,N,312422,2025,Ford,Mustang,4093.81,1400.43,899.00,1,691.75,0,0.00,captive,66,1,0,5,1041,1063
506113,CR4,2026-04-18,R,R,F,N,412073,2026,Chevrolet,Equinox,2931.61,379.51,899.00,0,0.00,0,0.00,outside,48,1,1,2,1065,1087
506114,CR4,2026-04-18,L,L,U,N,411464,2026,Chevrolet,Blazer,-427.10,-0.00,699.00,0,0.00,0,0.00,cash,,0,0,82,1072,1086
506115,CR4,2026-04-18,R,R,F,U,411416,2020,Hyundai,Santa Fe,2530.88,430.22,699.00,0,0.00,0,0.00,outside,66,1,0,88,1073,1086
506116,CR4,2026-04-18,R,R,F,N,411461,2026,Chevrolet,Colorado,1318.03,686.12,699.00,0,0.00,0,0.00,captive,75,1,0,82,1070,1087
506117,CR4,2026-04-18,R,R,F,U,411470,2017,GMC,Truck,2960.08,1005.03,799.00,0,0.00,0,0.00,outside,48,1,1,81,1066,1087
506118,CR4,2026-04-18,R,R,F,N,411990,2026,Chevrolet,Colorado,500.42,2457.90,699.00,0,0.00,1,1891.84,captive,48,1,1,12,1065,1087
506119,CR4,2026-04-18,R,R,F,N,411420,2025,Chevrolet,Blazer,1265.13,1035.40,799.00,1,637.70,0,0.00,outside,72,1,0,88,1067,1087
506120,CR4,2026-04-18,R,R,F,N,412067,2025,Chevrolet,Traverse,1226.80,2087.21,899.00,1,829.85,0,0.00,captive,84,1,0,2,1068,1087
506121,CR4,2026-04-18,R,R,F,N,411422,2026,Chevrolet,Colorado,270.44,37.91,899.00,0,0.00,0,0.00,cash,,0,1,88,1070,1087
506122,CR4,2026-04-18,L,L,F,N,411817,2026,Chevrolet,Colorado,3554.40,1075.34,699.00,0,0.00,0,0.00,captive,66,1,1,35,1070,1087
506123,CR1,2026-04-20,R,R,F,U,111439,2024,Hyundai,Palisade,3997.69,1464.17,799.00,0,0.00,1,1404.74,cash,,0,0,63,1005,1020
506124,CR1,2026-04-20,R,R,F,N,111846,2026,Hyundai,Tucson,1232.41,1649.41,799.00,0,0.00,1,1649.41,cash,,0,1,4,1003,1020
506125,CR1,2026-04-20,R,R,F,N,111367,2025,Hyundai,Sonata,2379.76,517.89,699.00,0,0.00,0,0.00,captive,66,1,0,75,1002,1020
506126,CR1,2026-04-20,R,R,U,U,111318,2021,Kia,Carnival,-405.39,-550.34,699.00,1,487.32,0,0.00,outside,84,1,0,82,1003,1020
506127,CR1,2026-04-20,R,R,F,U,111235,2019,GMC,Truck,3456.72,2836.51,899.00,1,640.36,1,1288.04,captive,72,1,0,94,1004,1020
506128,CR1,2026-04-20,R,R,F,N,111768,2025,Hyundai,Santa Fe,2499.56,809.83,899.00,1,685.83,0,0.00,captive,84,1,0,16,1008,1020
506129,CR1,2026-04-20,R,R,F,N,111656,2026,Hyundai,Palisade,2639.05,2743.57,699.00,0,0.00,1,2082.80,outside,72,1,1,31,1008,1020
506130,CR2,2026-04-20,R,R,F,N,211212,2026,Kia,Telluride,2691.16,53.43,899.00,0,0.00,0,0.00,cash,,0,0,27,1026,1036
506131,CR2,2026-04-20,R,R,F,N,211139,2026,Kia,Sportage,450.34,2031.43,799.00,0,0.00,1,1462.62,captive,66,1,1,42,1025,1036
506132,CR2,2026-04-20,L,L,F,N,210889,2025,Kia,Sportage,2347.70,2598.07,699.00,0,0.00,1,1992.30,outside,66,1,0,93,1026,1036
506133,CR3,2026-04-20,R,R,F,U,312481,2023,Toyota,SUV,2948.15,911.22,699.00,0,0.00,0,0.00,captive,84,1,0,0,1041,1064
506134,CR3,2026-04-20,R,R,F,N,312449,2026,Ford,Expedition,2098.10,755.71,699.00,0,0.00,0,0.00,captive,72,1,0,5,1047,1063
506135,CR3,2026-04-20,R,R,F,N,311509,2026,Ford,Bronco,3309.76,233.74,899.00,0,0.00,0,0.00,captive,84,1,1,108,1044,1063
506136,CR3,2026-04-20,R,R,F,N,312123,2026,Ford,Explorer,2548.23,548.98,799.00,0,0.00,0,0.00,cash,,0,1,40,1039,1064
506137,CR3,2026-04-20,R,R,F,N,312095,2026,Ford,Expedition,2984.62,83.38,799.00,0,0.00,0,0.00,cash,,0,1,44,1039,1064
506138,CR3,2026-04-20,R,R,F,N,311734,2025,Ford,F-150,1521.03,1414.48,699.00,0,0.00,0,0.00,outside,75,1,0,83,1045,1063
506139,CR3,2026-04-20,L,L,F,N,312135,2026,Ford,Expedition,4377.75,2143.64,699.00,0,0.00,1,1184.46,captive,75,1,1,38,1041,1064
506140,CR4,2026-04-20,R,R,F,U,411424,2025,GMC,Truck,2311.53,1768.40,699.00,0,0.00,1,1558.53,cash,,0,1,90,1070,1086
506141,CR4,2026-04-20,R,R,F,U,411857,2024,Jeep,Sedan,2016.17,162.39,699.00,0,0.00,0,0.00,cash,,0,0,32,1073,1086
506142,CR4,2026-04-20,R,R,F,N,411920,2025,Chevrolet,Trax,3464.50,841.56,699.00,0,0.00,0,0.00,captive,60,1,0,23,1069,1087
506143,CR4,2026-04-20,R,R,F,U,412038,2023,Ford,Escape,2968.16,3025.67,699.00,1,622.31,1,1385.68,outside,60,1,1,7,1067,1086
506144,CR4,2026-04-20,R,R,F,U,411988,2023,Toyota,Sedan,3250.92,287.76,899.00,0,0.00,0,0.00,cash,,0,0,14,1070,1087
506145,CR4,2026-04-20,R,W,F,N,411474,2026,Chevrolet,Trax,399.98,0.00,0.00,0,0.00,0,0.00,none,,0,0,83,1065,1086
506146,CR4,2026-04-20,R,W,F,U,411426,2019,Subaru,Sedan,-2033.84,0.00,0.00,0,0.00,0,0.00,none,,0,0,89,1068,1086
506147,CR1,2026-04-21,R,R,F,N,111628,2026,Hyundai,Tucson,2689.02,807.16,699.00,0,0.00,0,0.00,captive,84,1,1,36,1001,1021
506148,CR1,2026-04-21,R,R,F,U,111421,2023,Nissan,SUV,3382.09,2291.38,899.00,0,0.00,1,1404.67,outside,60,1,0,68,1005,1021
506149,CR1,2026-04-21,R,R,F,U,111735,2020,Chevrolet,Silverado 1500,1871.77,1193.51,699.00,1,778.54,0,0.00,captive,84,1,1,20,1004,1020
506150,CR1,2026-04-21,R,R,F,U,111270,2024,Kia,Sportage,2507.08,1400.78,699.00,1,629.32,0,0.00,outside,48,1,1,90,1008,1021
506151,CR1,2026-04-21,R,R,F,U,111695,2018,Jeep,Sedan,4167.37,2676.01,899.00,0,0.00,1,1793.35,captive,48,1,1,26,1003,1020
506152,CR1,2026-04-21,R,W,F,U,111461,2018,Hyundai,Sonata,-217.77,0.00,0.00,0,0.00,0,0.00,none,,0,0,62,1003,1020
506153,CR1,2026-04-21,R,W,F,N,111343,2026,Hyundai,Palisade,30.51,0.00,0.00,0,0.00,0,0.00,none,,0,0,80,1004,1021
506154,CR3,2026-04-21,R,R,F,N,311567,2026,Ford,Escape,1990.50,23.37,699.00,0,0.00,0,0.00,cash,,0,1,103,1039,1064
506155,CR3,2026-04-21,R,R,F,N,311746,2026,Ford,Expedition,1136.11,2548.90,699.00,1,697.04,1,999.78,outside,66,1,0,83,1046,1064
506156,CR3,2026-04-21,R,R,F,N,312495,2026,Ford,Maverick,-1062.48,2057.21,699.00,1,605.25,1,1022.47,captive,72,1,0,0,1041,1063
506157,CR3,2026-04-21,R,R,F,N,311691,2026,Ford,Maverick,1303.34,3308.31,699.00,1,659.01,1,1988.33,captive,72,1,0,90,1038,1064
506158,CR3,2026-04-21,R,R,F,N,311753,2026,Ford,Bronco,1217.76,1347.18,899.00,0,0.00,0,0.00,captive,84,1,1,83,1044,1063
506159,CR3,2026-04-21,R,R,F,N,312291,2026,Ford,Explorer,2396.21,863.39,699.00,0,0.00,0,0.00,outside,48,1,1,24,1043,1063
506160,CR3,2026-04-21,R,W,F,N,311650,2026,Ford,Maverick,-60.82,0.00,0.00,0,0.00,0,0.00,none,,0,0,95,1045,1063
506161,CR4,2026-04-21,R,R,F,U,412004,2024,Ford,Expedition,1261.51,1224.25,899.00,0,0.00,1,924.38,cash,,0,0,13,1065,1087
506162,CR4,2026-04-21,R,R,F,U,411849,2021,Hyundai,Elantra,2017.16,1969.14,899.00,0,0.00,1,1525.01,outside,66,1,0,34,1067,1087
506163,CR4,2026-04-21,R,R,F,U,411448,2024,Honda,SUV,4071.24,1370.55,899.00,1,627.01,0,0.00,outside,75,1,0,88,1066,1086
506164,CR4,2026-04-21,R,R,F,U,411291,2022,Kia,Carnival,3186.89,1440.57,699.00,1,484.00,0,0.00,captive,84,1,1,109,1065,1086
506165,CR4,2026-04-21,R,R,F,N,412035,2026,Chevrolet,Tahoe,1264.16,2552.63,899.00,1,535.15,1,1375.92,outside,84,1,1,10,1066,1086
506166,CR4,2026-04-21,R,R,F,U,411418,2017,GMC,Truck,4537.42,769.02,799.00,0,0.00,0,0.00,captive,66,1,0,91,1067,1087
506167,CR4,2026-04-21,R,R,F,U,411455,2019,Hyundai,Sonata,2741.25,255.33,799.00,0,0.00,0,0.00,captive,48,1,0,87,1073,1087
506168,CR4,2026-04-21,R,R,F,N,411621,2025,Chevrolet,Traverse,375.44,449.94,899.00,0,0.00,0,0.00,captive,72,1,0,64,1067,1086
506169,CR4,2026-04-21,R,R,F,U,411725,2021,Chevrolet,Silverado 1500,1116.25,2983.49,699.00,1,642.87,1,1348.28,outside,72,1,0,50,1072,1086
506170,CR1,2026-04-22,R,R,F,U,111363,2019,GMC,Sedan,3413.12,2150.49,699.00,0,0.00,1,1421.75,outside,72,1,1,77,1008,1020
506171,CR1,2026-04-22,R,R,F,N,111538,2026,Hyundai,Santa Fe,1614.49,2987.46,799.00,1,695.62,1,1343.09,outside,75,1,0,50,1002,1020
506172,CR1,2026-04-22,R,R,F,U,111749,2024,Honda,Sedan,2602.35,1405.07,799.00,1,545.40,0,0.00,captive,75,1,1,20,1003,1020
506173,CR1,2026-04-22,R,R,F,U,111326,2017,Kia,Carnival,-52.50,1334.43,699.00,0,0.00,1,1334.43,cash,,0,0,83,1005,1020
506174,CR1,2026-04-22,R,R,F,N,111694,2026,Hyundai,Sonata,390.03,592.22,799.00,0,0.00,0,0.00,cash,,0,0,27,1005,1021
506175,CR1,2026-04-22,R,W,F,U,111356,2022,Chevrolet,Colorado,244.75,0.00,0.00,0,0.00,0,0.00,none,,0,0,78,1008,1020
506176,CR2,2026-04-22,R,R,F,N,210960,2025,Kia,Sorento,117.14,2221.43,699.00,0,0.00,1,1602.25,captive,48,1,1,81,1025,1036
506177,CR2,2026-04-22,R,R,F,U,211161,2021,Ford,Bronco,2730.81,765.62,699.00,0,0.00,0,0.00,outside,48,1,1,40,1022,1037
506178,CR2,2026-04-22,R,R,F,N,211338,2026,Kia,Seltos,1092.84,1871.33,799.00,0,0.00,1,1362.92,captive,66,1,1,4,1027,1036
506179,CR2,2026-04-22,R,R,F,N,211088,2026,Kia,Sorento,-976.27,297.64,699.00,0,0.00,0,0.00,outside,48,1,1,55,1026,1037
506180,CR2,2026-04-22,R,W,F,N,210929,2026,Kia,Sportage,-1118.89,0.00,0.00,0,0.00,0,0.00,none,,0,0,86,1027,1037
506181,CR3,2026-04-22,R,R,F,N,311590,2025,Ford,F-150,785.16,727.36,699.00,0,0.00,0,0.00,captive,60,1,1,102,1048,1064
506182,CR3,2026-04-22,R,R,F,U,312400,2017,Subaru,SUV,2178.38,457.48,699.00,0,0.00,0,0.00,cash,,0,0,12,1046,1064
506183,CR3,2026-04-22,R,R,F,N,311690,2026,Ford,F-150,1822.64,1695.27,699.00,0,0.00,1,1112.59,captive,48,1,1,91,1042,1063
506184,CR3,2026-04-22,L,L,F,N,311710,2025,Ford,Escape,1979.90,2542.43,799.00,1,559.67,1,1614.31,outside,84,1,1,89,1045,1063
506185,CR3,2026-04-22,R,R,F,U,311525,2019,Nissan,Truck,1457.51,1073.59,699.00,1,604.78,0,0.00,outside,75,1,1,109,1045,1063
506186,CR3,2026-04-22,R,R,F,N,311704,2026,Ford,F-150,817.53,3262.45,799.00,1,578.91,1,1894.35,outside,84,1,1,90,1048,1063
506187,CR4,2026-04-22,R,R,F,N,411478,2026,Chevrolet,Tahoe,1469.61,793.33,899.00,1,543.33,0,0.00,outside,75,1,0,84,1070,1086
506188,CR4,2026-04-22,R,R,F,U,412027,2022,Jeep,Truck,1896.76,1093.76,799.00,1,700.91,0,0.00,captive,84,1,0,12,1069,1086
506189,CR4,2026-04-22,R,R,F,U,411499,2023,Kia,Sorento,2163.15,1401.81,699.00,1,678.23,0,0.00,outside,75,1,0,82,1066,1087
506190,CR4,2026-04-22,R,R,F,N,411672,2026,Chevrolet,Traverse,1661.73,2881.94,699.00,1,547.39,1,2318.92,captive,75,1,1,58,1072,1087
506191,CR4,2026-04-22,R,R,F,N,411864,2025,Chevrolet,Blazer,3299.95,2079.94,899.00,1,439.16,1,1290.04,captive,72,1,0,33,1068,1086
506192,CR4,2026-04-22,R,R,F,N,411741,2026,Chevrolet,Tahoe,1538.33,2100.82,699.00,0,0.00,1,1702.60,outside,48,1,0,49,1067,1086
506193,CR4,2026-04-22,R,R,F,N,411843,2026,Chevrolet,Silverado 1500,657.63,3199.68,699.00,1,595.27,1,1787.56,captive,60,1,0,35,1065,1087
506194,CR4,2026-04-22,R,R,F,N,411436,2026,Chevrolet,Equinox,1257.10,3199.73,899.00,1,705.70,1,1891.39,captive,66,1,0,90,1072,1086
506195,CR4,2026-04-22,R,W,F,N,411602,2026,Chevrolet,Blazer,525.16,0.00,0.00,0,0.00,0,0.00,none,,0,0,68,1065,1086
506196,CR1,2026-04-23,R,R,F,U,111808,2022,Toyota,Sedan,1559.74,1173.63,799.00,1,598.44,0,0.00,outside,60,1,1,13,1003,1021
506197,CR1,2026-04-23,L,L,F,N,111718,2026,Hyundai,Kona,2101.11,56.32,799.00,0,0.00,0,0.00,cash,,0,0,24,1004,1021
506198,CR1,2026-04-23,R,R,F,N,111830,2026,Hyundai,Palisade,1685.25,2881.84,799.00,1,622.58,1,1427.78,outside,72,1,0,9,1002,1020
506199,CR1,2026-04-23,R,R,F,U,111543,2025,GMC,Sedan,2110.25,782.63,899.00,0,0.00,0,0.00,captive,66,1,0,51,1004,1021
506200,CR1,2026-04-23,R,R,F,U,111730,2020,Toyota,Truck,796.03,1389.45,699.00,1,583.27,0,0.00,captive,72,1,1,23,1002,1020
506201,CR2,2026-04-23,R,R,F,U,211309,2020,Subaru,SUV,2276.45,2287.64,899.00,0,0.00,1,1679.41,captive,66,1,1,10,1022,1036
506202,CR2,2026-04-23,R,R,F,N,211291,2025,Kia,Sorento,632.56,1830.52,699.00,0,0.00,1,1305.01,outside,75,1,1,14,1022,1037
506203,CR2,2026-04-23,R,R,F,U,211132,2019,Kia,Telluride,3489.77,650.24,899.00,0,0.00,0,0.00,outside,75,1,1,48,1023,1036
506204,CR2,2026-04-23,R,R,F,U,211180,2022,Hyundai,Tucson,3489.10,0.00,799.00,0,0.00,0,0.00,cash,,0,0,37,1024,1037
506205,CR2,2026-04-23,R,R,F,U,211321,2022,Jeep,SUV,3417.19,1400.23,699.00,0,0.00,1,1162.16,cash,,0,0,8,1024,1036
506206,CR2,2026-04-23,L,L,F,N,210871,2026,Kia,Seltos,-152.47,1234.86,799.00,1,574.55,0,0.00,captive,72,1,0,99,1024,1037
506207,CR2,2026-04-23,R,W,F,U,211030,2019,Toyota,Truck,-932.04,0.00,0.00,0,0.00,0,0.00,none,,0,0,68,1024,1037
506208,CR2,2026-04-23,R,W,F,U,211050,2023,Nissan,Sedan,-481.72,0.00,0.00,0,0.00,0,0.00,none,,0,0,64,1027,1037
506209,CR3,2026-04-23,R,R,F,U,311984,2019,Chevrolet,Silverado 1500,2354.65,1592.72,699.00,1,603.64,0,0.00,outside,48,1,0,58,1048,1064
506210,CR3,2026-04-23,R,R,F,N,311696,2026,Ford,Explorer,2084.32,1440.49,799.00,0,0.00,1,835.27,captive,72,1,0,91,1040,1063
506211,CR3,2026-04-23,R,R,F,N,312477,2026,Ford,Mustang,1406.38,810.08,699.00,0,0.00,0,0.00,captive,72,1,1,5,1038,1064
506212,CR3,2026-04-23,R,R,F,U,311755,2025,Jeep,SUV,4156.24,1656.62,899.00,0,0.00,1,1097.21,captive,72,1,0,85,1043,1064
506213,CR3,2026-04-23,R,R,F,N,311757,2026,Ford,Expedition,1503.02,1299.24,899.00,1,522.33,0,0.00,captive,48,1,1,84,1043,1063
506214,CR3,2026-04-23,R,R,F,N,311906,2026,Ford,F-150,3558.81,2436.03,699.00,0,0.00,1,2013.78,outside,84,1,0,68,1048,1063
506215,CR3,2026-04-23,R,R,F,U,311708,2020,Toyota,SUV,3072.96,1503.40,899.00,1,715.26,0,0.00,outside,84,1,0,90,1038,1063
506216,CR3,2026-04-23,R,R,F,N,311765,2026,Ford,Expedition,1933.59,2485.70,899.00,1,661.17,1,1064.89,captive,66,1,0,84,1038,1064
506217,CR3,2026-04-23,R,R,F,U,312506,2019,Honda,Truck,3271.51,2808.71,699.00,0,0.00,1,1631.65,outside,84,1,0,1,1039,1064
506218,CR3,2026-04-23,R,R,F,N,311695,2025,Ford,Explorer,2068.96,1207.39,899.00,1,549.55,0,0.00,outside,72,1,1,92,1047,1063
506219,CR3,2026-04-23,R,W,F,U,311778,2020,GMC,Truck,-920.46,0.00,0.00,0,0.00,0,0.00,none,,0,0,82,1039,1064
506220,CR3,2026-04-23,R,W,F,N,311964,2026,Ford,Maverick,-326.82,0.00,0.00,0,0.00,0,0.00,none,,0,0,61,1039,1063
506221,CR4,2026-04-23,R,R,F,N,412029,2026,Chevrolet,Colorado,1540.66,1313.35,699.00,0,0.00,0,0.00,captive,72,1,1,12,1072,1086
506222,CR4,2026-04-23,R,R,F,N,411946,2025,Chevrolet,Equinox,943.83,857.68,899.00,0,0.00,0,0.00,captive,66,1,0,23,1066,1087
506223,CR4,2026-04-23,R,R,F,N,411522,2026,Chevrolet,Malibu,2269.55,187.16,699.00,0,0.00,0,0.00,cash,,0,0,79,1068,1086
506224,CR4,2026-04-23,R,R,F,U,412086,2019,Subaru,Sedan,4533.41,1368.54,699.00,1,738.42,0,0.00,outside,48,1,0,5,1067,1086
506225,CR4,2026-04-23,R,R,F,U,411525,2023,Jeep,Sedan,1897.16,2027.15,699.00,0,0.00,1,1257.82,outside,48,1,1,79,1065,1086
506226,CR4,2026-04-23,R,R,F,N,411603,2026,Chevrolet,Traverse,341.05,262.52,699.00,0,0.00,0,0.00,captive,60,1,0,69,1073,1087
506227,CR4,2026-04-23,R,R,F,N,412055,2026,Chevrolet,Malibu,2108.53,0.00,699.00,0,0.00,0,0.00,cash,,0,0,9,1065,1086
506228,CR4,2026-04-23,R,R,F,N,411860,2025,Chevrolet,Malibu,2212.83,1370.43,899.00,1,727.77,0,0.00,outside,72,1,0,34,1070,1086
506229,CR4,2026-04-23,R,W,F,N,411386,2026,Chevrolet,Blazer,124.31,0.00,0.00,0,0.00,0,0.00,none,,0,0,98,1070,1086
506230,CR1,2026-04-24,R,R,F,U,111880,2018,Kia,Sportage,3478.63,1749.06,699.00,0,0.00,1,1072.83,outside,60,1,0,3,1002,1020
506231,CR1,2026-04-24,R,R,F,U,111362,2021,Toyota,SUV,2606.22,897.80,699.00,1,378.25,0,0.00,captive,75,1,1,79,1002,1020
506232,CR1,2026-04-24,R,R,F,N,111371,2026,Hyundai,Kona,2171.17,3050.93,899.00,1,547.90,1,1815.23,outside,66,1,1,78,1007,1021
506233,CR1,2026-04-24,R,R,F,U,111357,2019,Toyota,Sedan,1499.26,1844.83,699.00,0,0.00,1,1608.25,outside,75,1,0,80,1007,1021
506234,CR1,2026-04-24,L,L,F,N,111469,2026,Hyundai,Santa Fe,2255.62,2660.04,799.00,0,0.00,1,1927.53,outside,60,1,0,64,1008,1021
506235,CR1,2026-04-24,R,R,F,N,111346,2026,Hyundai,Sonata,1527.35,167.92,799.00,0,0.00,0,0.00,cash,,0,1,83,1002,1021
506236,CR1,2026-04-24,R,R,F,N,111879,2026,Hyundai,Santa Fe,2473.57,86.16,699.00,0,0.00,0,0.00,cash,,0,0,3,1003,1021
506237,CR1,2026-04-24,R,R,F,N,111765,2025,Hyundai,Elantra,-209.70,2129.05,799.00,0,0.00,1,1222.22,captive,48,1,0,20,1001,1021
506238,CR2,2026-04-24,R,R,F,N,211216,2025,Kia,Seltos,2184.61,159.15,799.00,0,0.00,0,0.00,cash,,0,1,31,1025,1037
506239,CR2,2026-04-24,R,R,F,N,211120,2026,Kia,Carnival,-538.47,1512.54,699.00,0,0.00,1,1395.72,cash,,0,1,51,1023,1036
506240,CR2,2026-04-24,R,R,F,N,211273,2026,Kia,Telluride,1809.77,1348.73,699.00,1,630.72,0,0.00,outside,60,1,0,18,1025,1036
506241,CR2,2026-04-24,R,R,F,N,211029,2026,Kia,Sportage,2637.89,2182.30,899.00,1,575.94,1,1048.57,outside,48,1,1,69,1026,1037
506242,CR2,2026-04-24,R,R,F,U,210768,2021,Kia,Carnival,4366.32,1177.79,699.00,0,0.00,1,1177.79,cash,,0,0,122,1024,1037
506243,CR2,2026-04-24,R,R,F,U,210877,2024,Jeep,SUV,3850.33,3325.79,699.00,1,702.39,1,1965.98,outside,84,1,1,99,1024,1036
506244,CR3,2026-04-24,R,R,F,N,311764,2026,Ford,Maverick,-119.55,1896.90,899.00,0,0.00,1,1137.30,captive,60,1,0,85,1044,1063
506245,CR3,2026-04-24,R,R,F,N,311570,2026,Ford,Super Duty,1415.86,390.54,699.00,0,0.00,0,0.00,cash,,0,1,106,1046,1063
506246,CR3,2026-04-24,R,R,F,U,312404,2019,GMC,SUV,2845.54,3134.88,799.00,1,542.88,1,1623.93,captive,60,1,0,14,1047,1064
506247,CR3,2026-04-24,R,R,F,N,311679,2026,Ford,Bronco,3433.96,192.54,799.00,0,0.00,0,0.00,captive,60,1,0,94,1043,1063
506248,CR3,2026-04-24,R,R,F,N,311756,2025,Ford,Expedition,2106.19,2246.03,899.00,1,524.00,1,1051.50,outside,60,1,0,85,1041,1063
506249,CR3,2026-04-24,R,R,F,U,312484,2020,Toyota,Sedan,4467.24,936.50,799.00,1,575.96,0,0.00,captive,75,1,1,4,1042,1064
506250,CR3,2026-04-24,R,R,F,N,312499,2026,Ford,Super Duty,33.83,600.31,699.00,0,0.00,0,0.00,cash,,0,0,3,1040,1063
506251,CR4,2026-04-24,R,R,F,U,412033,2018,Honda,Truck,2727.04,1904.61,699.00,0,0.00,1,1433.38,outside,75,1,0,13,1065,1086
506252,CR4,2026-04-24,R,R,F,U,412093,2023,Nissan,SUV,2083.58,1870.14,699.00,0,0.00,1,1661.49,cash,,0,1,4,1066,1087
506253,CR4,2026-04-24,R,R,F,U,411950,2019,GMC,SUV,1138.06,1665.84,699.00,1,630.76,0,0.00,outside,84,1,1,23,1069,1086
506254,CR4,2026-04-24,R,R,F,U,411718,2017,GMC,Truck,2559.11,1133.31,899.00,0,0.00,1,1133.31,cash,,0,1,55,1065,1086
506255,CR4,2026-04-24,L,L,F,N,412117,2026,Chevrolet,Equinox,2700.93,498.72,699.00,0,0.00,0,0.00,captive,75,1,0,1,1065,1087
506256,CR4,2026-04-24,R,R,F,N,411936,2026,Chevrolet,Malibu,2003.55,1541.31,699.00,1,630.80,0,0.00,outside,75,1,1,25,1070,1087
506257,CR1,2026-04-25,L,L,F,N,111474,2026,Hyundai,Sonata,740.22,1941.37,699.00,1,493.70,0,0.00,outside,60,1,1,64,1007,1021
506258,CR1,2026-04-25,R,R,F,N,111250,2025,Hyundai,Elantra,177.41,2519.16,799.00,1,644.30,1,1303.74,captive,75,1,1,98,1002,1020
506259,CR1,2026-04-25,L,L,F,N,111259,2026,Hyundai,Kona,1657.02,1142.47,799.00,1,689.81,0,0.00,outside,72,1,1,95,1007,1021
506260,CR1,2026-04-25,R,R,F,U,111703,2024,Hyundai,Elantra,1071.95,1545.37,799.00,1,801.82,0,0.00,captive,48,1,1,29,1007,1020
506261,CR1,2026-04-25,R,R,F,U,111850,2025,GMC,SUV,4121.52,1278.68,699.00,1,615.18,0,0.00,captive,84,1,1,9,1003,1020
506262,CR1,2026-04-25,R,R,F,N,111621,2026,Hyundai,Santa Fe,1749.05,980.70,899.00,0,0.00,0,0.00,outside,72,1,1,42,1001,1021
506263,CR1,2026-04-25,R,R,F,N,111814,2026,Hyundai,Sonata,3926.16,2786.51,799.00,0,0.00,1,1522.08,captive,72,1,0,14,1004,1020
506264,CR1,2026-04-25,R,R,F,N,111524,2026,Hyundai,Kona,3317.21,0.00,899.00,0,0.00,0,0.00,cash,,0,0,56,1004,1020
506265,CR1,2026-04-25,R,R,F,N,111534,2026,Hyundai,Kona,-332.63,1495.19,699.00,1,720.23,0,0.00,outside,48,1,0,54,1008,1020
506266,CR1,2026-04-25,R,R,F,N,111385,2026,Hyundai,Palisade,986.02,668.50,799.00,0,0.00,0,0.00,outside,60,1,0,78,1004,1021
506267,CR1,2026-04-25,L,L,F,N,111189,2026,Hyundai,Ioniq 5,2207.94,2278.08,699.00,0,0.00,1,1495.95,outside,60,1,1,107,1001,1020
